Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1972,Sapporo,Biathlon,Biathlon, Ivan Biakov,Union des républiques socialistes soviétiques,Men,Relais 4X7.5KM,Or
1972,Sapporo,Biathlon,Biathlon, Viktor Mamatov,Union des républiques socialistes soviétiques,Men,Relais 4X7.5KM,Or
1972,Sapporo,Biathlon,Biathlon, Rinnat Safine,Union des républiques socialistes soviétiques,Men,Relais 4X7.5KM,Or
1972,Sapporo,Biathlon,Biathlon, Aleksandr Tikhonov,Union des républiques socialistes soviétiques,Men,Relais 4X7.5KM,Or
1972,Sapporo,Biathlon,Biathlon, Heikki Ikola,Finlande,Men,Relais 4X7.5KM,Argent
1972,Sapporo,Biathlon,Biathlon, Mauri Röppänen,Finlande,Men,Relais 4X7.5KM,Argent
1972,Sapporo,Biathlon,Biathlon, Esko Saira,Finlande,Men,Relais 4X7.5KM,Argent
1972,Sapporo,Biathlon,Biathlon, Juhani Suutarinen,Finlande,Men,Relais 4X7.5KM,Argent
1972,Sapporo,Bobsleigh,Bobsleigh, Stefan Gaisreiter,République fédérale d'allemande,Men,Quatre hommes,Bronze
1972,Sapporo,Bobsleigh,Bobsleigh, Walter Steinbauer,République fédérale d'allemande,Men,Quatre hommes,Bronze
1972,Sapporo,Bobsleigh,Bobsleigh, Peter Utzschneider,République fédérale d'allemande,Men,Quatre hommes,Bronze
1972,Sapporo,Bobsleigh,Bobsleigh, Wolfgang Zimmerer,République fédérale d'allemande,Men,Quatre hommes,Bronze
1972,Sapporo,Bobsleigh,Bobsleigh, Werner Camichel,Suisse,Men,Quatre hommes,Or
1972,Sapporo,Bobsleigh,Bobsleigh, Edy Hubacher,Suisse,Men,Quatre hommes,Or
1972,Sapporo,Bobsleigh,Bobsleigh, Hans Leutenegger,Suisse,Men,Quatre hommes,Or
1972,Sapporo,Bobsleigh,Bobsleigh, Jean Wicki,Suisse,Men,Quatre hommes,Or
1972,Sapporo,Bobsleigh,Bobsleigh, Gianni Bonichon,Italie,Men,Quatre hommes,Argent
1972,Sapporo,Bobsleigh,Bobsleigh, Corrado Dal Fabbro,Italie,Men,Quatre hommes,Argent
1972,Sapporo,Bobsleigh,Bobsleigh, Nevio De Zordo,Italie,Men,Quatre hommes,Argent
1972,Sapporo,Bobsleigh,Bobsleigh, Adriano Frassinelli,Italie,Men,Quatre hommes,Argent
1972,Sapporo,Bobsleigh,Bobsleigh, Edy Hubacher,Suisse,Men,Deux hommes,Bronze
1972,Sapporo,Bobsleigh,Bobsleigh, Jean Wicki,Suisse,Men,Deux hommes,Bronze
1972,Sapporo,Bobsleigh,Bobsleigh, Peter Utzschneider,République fédérale d'allemande,Men,Deux hommes,Or
1972,Sapporo,Bobsleigh,Bobsleigh, Wolfgang Zimmerer,République fédérale d'allemande,Men,Deux hommes,Or
1972,Sapporo,Bobsleigh,Bobsleigh, Pepi Bader,République fédérale d'allemande,Men,Deux hommes,Argent
1972,Sapporo,Bobsleigh,Bobsleigh, Horst Floth,République fédérale d'allemande,Men,Deux hommes,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Vladimir Bednar,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Josef Cerny,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Vladimir Dzurilla,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Richard Farda,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Ivan Hlinka,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Jiri Holecek,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Jaroslav Holik,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Jiri Holik,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Josef Horesovsky,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Jiri Kochta,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Oldrich Machac,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Vladimir Martinec,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Vaclav Nedomansky,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Eduard Novak,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Frantisek Pospisil,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Bohuslav Stastny,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Rudolf Tajcnar,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Karel Vohralik,Tchécoslovaquie,Men,Hockey sur glace,Bronze
1972,Sapporo,Hockey sur glace,Hockey sur glace, Yuri Blinov,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Vitali Davidov,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Anatoli Firsov,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Valery Kharlamov,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Viktor Kouskine,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Vladimir Lutchenko,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Aleksandr Maltsev,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Boris Mikhaylov,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Evgeni Mishakov,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Aleksandr Pachkov,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Vladimir Petrov,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Aleksandr Ragulin,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Igor Romichevsky,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Vladimir Shadrin,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Vladislav Tretyak,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Gennady Tsygankov,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Valery Vasilyev,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Vladimir Vikulov,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Aleksandr Yakushev,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Evgeni Zimin,Union des républiques socialistes soviétiques,Men,Hockey sur glace,Or
1972,Sapporo,Hockey sur glace,Hockey sur glace, Kevin Joseph Ahearn,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Henry Boucha,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Charles Erwin Brown,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Keith Christiansen,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Michael Curran,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Robbie Ftorek,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Mark Howe,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Jeffrey Hymanson,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Stuart Irving,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, James Mcelmury,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Richard Mcglynn,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Thomas Mellor,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Ronald Näslund,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Walter Olds,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Franklynn Sanders,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Craig Sarner,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Peter Sears,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Hockey sur glace,Hockey sur glace, Timothy Sheehy,États-Unis,Men,Hockey sur glace,Argent
1972,Sapporo,Luge,Luge, Klaus Bonsack,République démocratique allemande,Men,Doubles,Bronze
1972,Sapporo,Luge,Luge, Wolfram Fiedler,République démocratique allemande,Men,Doubles,Bronze
1972,Sapporo,Luge,Luge, Reinhard Bredow,République démocratique allemande,Men,Doubles,Or
1972,Sapporo,Luge,Luge, Horst Hörnlein,République démocratique allemande,Men,Doubles,Or
1972,Sapporo,Luge,Luge, Paul Hildgartner,Italie,Men,Doubles,Or
1972,Sapporo,Luge,Luge, Walter Plaikner,Italie,Men,Doubles,Or
1972,Sapporo,Luge,Luge, Wolfram Fiedler,République démocratique allemande,Men,Célibataires,Bronze
1972,Sapporo,Luge,Luge, Wolfgang Scheidel,République démocratique allemande,Men,Célibataires,Or
1972,Sapporo,Luge,Luge, Harald Ehrig,République démocratique allemande,Men,Célibataires,Argent
1972,Sapporo,Luge,Luge, Margit Schumann,République démocratique allemande,Women,Célibataires,Bronze
1972,Sapporo,Luge,Luge, Anna-Maria Müller,République démocratique allemande,Women,Célibataires,Or
1972,Sapporo,Luge,Luge, Ute Rührold,République démocratique allemande,Women,Célibataires,Argent
1972,Sapporo,Patinage,Patinage artistique, Patrick Pera,France,Men,Individuel,Bronze
1972,Sapporo,Patinage,Patinage artistique, Ondrej Nepela,Tchécoslovaquie,Men,Individuel,Or
1972,Sapporo,Patinage,Patinage artistique, Sergey Chetverukhin,Union des républiques socialistes soviétiques,Men,Individuel,Argent
1972,Sapporo,Patinage,Patinage artistique, Janet Lynn,États-Unis,Women,Individuel,Bronze
1972,Sapporo,Patinage,Patinage artistique, Beatrix Schuba,Autriche,Women,Individuel,Or
1972,Sapporo,Patinage,Patinage artistique, Karen Magnussen,Canada,Women,Individuel,Argent
1972,Sapporo,Patinage,Patinage artistique, Manuela Gross,République démocratique allemande,Women,Paires,Bronze
1972,Sapporo,Patinage,Patinage artistique, Uwe Kagelmann,République démocratique allemande,Men,Paires,Bronze
1972,Sapporo,Patinage,Patinage artistique, Irina Rodnina,Union des républiques socialistes soviétiques,Women,Paires,Or
1972,Sapporo,Patinage,Patinage artistique, Aleksey Ulanov,Union des républiques socialistes soviétiques,Men,Paires,Or
1972,Sapporo,Patinage,Patinage artistique, Lyudmila Smirnova,Union des républiques socialistes soviétiques,Women,Paires,Argent
1972,Sapporo,Patinage,Patinage artistique, Andrey Suraykin,Union des républiques socialistes soviétiques,Men,Paires,Argent
1972,Sapporo,Patinage,Patinage de vitesse, Sten Stensen,Norvège,Men,10000M,Bronze
1972,Sapporo,Patinage,Patinage de vitesse, Ard Schenk,Pays-Bas,Men,10000M,Or
1972,Sapporo,Patinage,Patinage de vitesse, Cornelis Verkerk,Pays-Bas,Men,10000M,Argent
1972,Sapporo,Patinage,Patinage de vitesse, Anne Henning,États-Unis,Women,1000M,Bronze
1972,Sapporo,Patinage,Patinage de vitesse, Monika Holzner-Gawenus,République fédérale d'allemande,Women,1000M,Or
1972,Sapporo,Patinage,Patinage de vitesse, Atje Deelstra,Pays-Bas,Women,1000M,Argent
1972,Sapporo,Patinage,Patinage de vitesse, Göran Claesson,Suède,Men,1500M,Bronze
1972,Sapporo,Patinage,Patinage de vitesse, Ard Schenk,Pays-Bas,Men,1500M,Or
1972,Sapporo,Patinage,Patinage de vitesse, Roar Grönvold,Norvège,Men,1500M,Argent
1972,Sapporo,Patinage,Patinage de vitesse, Atje Deelstra,Pays-Bas,Women,1500M,Bronze
1972,Sapporo,Patinage,Patinage de vitesse, Dianne Holum,États-Unis,Women,1500M,Or
1972,Sapporo,Patinage,Patinage de vitesse, Christina Kaiser,Pays-Bas,Women,1500M,Argent
1972,Sapporo,Patinage,Patinage de vitesse, Atje Deelstra,Pays-Bas,Women,3000M,Bronze
1972,Sapporo,Patinage,Patinage de vitesse, Christina Kaiser,Pays-Bas,Women,3000M,Or
1972,Sapporo,Patinage,Patinage de vitesse, Dianne Holum,États-Unis,Women,3000M,Argent
1972,Sapporo,Patinage,Patinage de vitesse, Sten Stensen,Norvège,Men,5000M,Bronze
1972,Sapporo,Patinage,Patinage de vitesse, Ard Schenk,Pays-Bas,Men,5000M,Or
1972,Sapporo,Patinage,Patinage de vitesse, Roar Grönvold,Norvège,Men,5000M,Argent
1972,Sapporo,Patinage,Patinage de vitesse, Valery Muratov,Union des républiques socialistes soviétiques,Men,500M,Bronze
1972,Sapporo,Patinage,Patinage de vitesse, Erhard Keller,République fédérale d'allemande,Men,500M,Or
1972,Sapporo,Patinage,Patinage de vitesse, Hasse Börjes,Suède,Men,500M,Argent
1972,Sapporo,Patinage,Patinage de vitesse, Lyudmila Titova,Union des républiques socialistes soviétiques,Women,500M,Bronze
1972,Sapporo,Patinage,Patinage de vitesse, Anne Henning,États-Unis,Women,500M,Or
1972,Sapporo,Patinage,Patinage de vitesse, Vera Krasnova,Union des républiques socialistes soviétiques,Women,500M,Argent
1972,Sapporo,Ski,Ski alpin, Heinrich Messner,Autriche,Men,Descente,Bronze
1972,Sapporo,Ski,Ski alpin, Bernhard Russi,Suisse,Men,Descente,Or
1972,Sapporo,Ski,Ski alpin, Roland Collombin,Suisse,Men,Descente,Argent
1972,Sapporo,Ski,Ski alpin, Susan Corrock,États-Unis,Women,Descente,Bronze
1972,Sapporo,Ski,Ski alpin, Marie-Theres Nadig,Suisse,Women,Descente,Or
1972,Sapporo,Ski,Ski alpin, Annemarie Moser-Proll,Autriche,Women,Descente,Argent
1972,Sapporo,Ski,Ski alpin, Werner Mattle,Suisse,Men,Slalom géant,Bronze
1972,Sapporo,Ski,Ski alpin, Gustavo Thöni,Italie,Men,Slalom géant,Or
1972,Sapporo,Ski,Ski alpin, Edmund Bruggmann,Suisse,Men,Slalom géant,Argent
1972,Sapporo,Ski,Ski alpin, Wiltrud Drexel,Autriche,Women,Slalom géant,Bronze
1972,Sapporo,Ski,Ski alpin, Marie-Theres Nadig,Suisse,Women,Slalom géant,Or
1972,Sapporo,Ski,Ski alpin, Annemarie Moser-Proll,Autriche,Women,Slalom géant,Argent
1972,Sapporo,Ski,Ski alpin, Rolando Thöni,Italie,Men,Slalom,Bronze
1972,Sapporo,Ski,Ski alpin, Francisco Fernandez Ochoa,Espagne,Men,Slalom,Or
1972,Sapporo,Ski,Ski alpin, Gustavo Thöni,Italie,Men,Slalom,Argent
1972,Sapporo,Ski,Ski alpin, Florence Steurer,France,Women,Slalom,Bronze
1972,Sapporo,Ski,Ski alpin, Barbara Cochran,États-Unis,Women,Slalom,Or
1972,Sapporo,Ski,Ski alpin, Danièle Debernard,France,Women,Slalom,Argent
1972,Sapporo,Ski,Ski de fond, Marjatta Kajosmaa,Finlande,Women,10KM,Bronze
1972,Sapporo,Ski,Ski de fond, Galina Kulakova,Union des républiques socialistes soviétiques,Women,10KM,Or
1972,Sapporo,Ski,Ski de fond, Alevtina Olyunina,Union des républiques socialistes soviétiques,Women,10KM,Argent
1972,Sapporo,Ski,Ski de fond, Ivar Formo,Norvège,Men,15KM,Bronze
1972,Sapporo,Ski,Ski de fond, Sven-Aake Lundbäck,Suède,Men,15KM,Or
1972,Sapporo,Ski,Ski de fond, Fyodor Simashev,Union des républiques socialistes soviétiques,Men,15KM,Argent
1972,Sapporo,Ski,Ski de fond, Johs Harviken,Norvège,Men,30KM départ groupé,Bronze
1972,Sapporo,Ski,Ski de fond, Vyacheslav Vedenin,Union des républiques socialistes soviétiques,Men,30KM départ groupé,Or
1972,Sapporo,Ski,Ski de fond, Paal Tyldum,Norvège,Men,30KM départ groupé,Argent
1972,Sapporo,Ski,Ski de fond, Inger Aufles,Norvège,Women,Relais 3X5KM,Bronze
1972,Sapporo,Ski,Ski de fond, Aslaug Dahl,Norvège,Women,Relais 3X5KM,Bronze
1972,Sapporo,Ski,Ski de fond, Berit Mördre,Norvège,Women,Relais 3X5KM,Bronze
1972,Sapporo,Ski,Ski de fond, Galina Kulakova,Union des républiques socialistes soviétiques,Women,Relais 3X5KM,Or
1972,Sapporo,Ski,Ski de fond, Lubov Mukhacheva,Union des républiques socialistes soviétiques,Women,Relais 3X5KM,Or
1972,Sapporo,Ski,Ski de fond, Alevtina Olyunina,Union des républiques socialistes soviétiques,Women,Relais 3X5KM,Or
1972,Sapporo,Ski,Ski de fond, Marjatta Kajosmaa,Finlande,Women,Relais 3X5KM,Argent
1972,Sapporo,Ski,Ski de fond, Hilkka Riihivuori,Finlande,Women,Relais 3X5KM,Argent
1972,Sapporo,Ski,Ski de fond, Helena Takalo,Finlande,Women,Relais 3X5KM,Argent
1972,Sapporo,Ski,Ski de fond, Albert Giger,Suisse,Men,Relais 4X10KM,Bronze
1972,Sapporo,Ski,Ski de fond, Eduard Hauser,Suisse,Men,Relais 4X10KM,Bronze
1972,Sapporo,Ski,Ski de fond, Alfred Kälin,Suisse,Men,Relais 4X10KM,Bronze
1972,Sapporo,Ski,Ski de fond, Alois Kälin,Suisse,Men,Relais 4X10KM,Bronze
1972,Sapporo,Ski,Ski de fond, Fyodor Simashev,Union des républiques socialistes soviétiques,Men,Relais 4X10KM,Or
1972,Sapporo,Ski,Ski de fond, Yuri Skobov,Union des républiques socialistes soviétiques,Men,Relais 4X10KM,Or
1972,Sapporo,Ski,Ski de fond, Vyacheslav Vedenin,Union des républiques socialistes soviétiques,Men,Relais 4X10KM,Or
1972,Sapporo,Ski,Ski de fond, Vladimir Voronkov,Union des républiques socialistes soviétiques,Men,Relais 4X10KM,Or
1972,Sapporo,Ski,Ski de fond, Oddvar Braa,Norvège,Men,Relais 4X10KM,Argent
1972,Sapporo,Ski,Ski de fond, Ivar Formo,Norvège,Men,Relais 4X10KM,Argent
1972,Sapporo,Ski,Ski de fond, Johs Harviken,Norvège,Men,Relais 4X10KM,Argent
1972,Sapporo,Ski,Ski de fond, Paal Tyldum,Norvège,Men,Relais 4X10KM,Argent
1972,Sapporo,Ski,Ski de fond, Vyacheslav Vedenin,Union des républiques socialistes soviétiques,Men,50KM,Bronze
1972,Sapporo,Ski,Ski de fond, Paal Tyldum,Norvège,Men,50KM,Or
1972,Sapporo,Ski,Ski de fond, Magne Myrmo,Norvège,Men,50KM,Argent
1972,Sapporo,Ski,Ski de fond, Helena Sikolova,Tchécoslovaquie,Women,5KM,Bronze
1972,Sapporo,Ski,Ski de fond, Galina Kulakova,Union des républiques socialistes soviétiques,Women,5KM,Or
1972,Sapporo,Ski,Ski de fond, Marjatta Kajosmaa,Finlande,Women,5KM,Argent
1972,Sapporo,Ski,Combiné nordique, Karl-Heinz Luck,République démocratique allemande,Men,Individuel,Bronze
1972,Sapporo,Ski,Combiné nordique, Ulrich Wehling,République démocratique allemande,Men,Individuel,Or
1972,Sapporo,Ski,Combiné nordique, Rauno Miettinen,Finlande,Men,Individuel,Argent
1972,Sapporo,Ski,Saut à ski, Rainer Schmidt,République démocratique allemande,Men,K120 Individuel (90M),Bronze
1972,Sapporo,Ski,Saut à ski, Wojciech Fortuna,Pologne,Men,K120 Individuel (90M),Or
1972,Sapporo,Ski,Saut à ski, Walter Steiner,Suisse,Men,K120 Individuel (90M),Argent
1972,Sapporo,Ski,Saut à ski, Seiji Aochi,Japon,Men,K90 Individual (70M),Bronze
1972,Sapporo,Ski,Saut à ski, Yukio Kasaya,Japon,Men,K90 Individual (70M),Or
1972,Sapporo,Ski,Saut à ski, Akitsugu Konno,Japon,Men,K90 Individual (70M),Argent
1976,Innsbruck,Biathlon,Biathlon, Aleksandr Yelizarov,Union des républiques socialistes soviétiques,Men,20KM,Bronze
1976,Innsbruck,Biathlon,Biathlon, Nikolay Kruglov,Union des républiques socialistes soviétiques,Men,20KM,Or
1976,Innsbruck,Biathlon,Biathlon, Heikki Ikola,Finlande,Men,20KM,Argent
1976,Innsbruck,Biathlon,Biathlon, Manfred Beer,République démocratique allemande,Men,Relais 4X7.5KM,Bronze
1976,Innsbruck,Biathlon,Biathlon, Manfred Geyer,République démocratique allemande,Men,Relais 4X7.5KM,Bronze
1976,Innsbruck,Biathlon,Biathlon, Karl-Heinz Menz,République démocratique allemande,Men,Relais 4X7.5KM,Bronze
1976,Innsbruck,Biathlon,Biathlon, Frank Ullrich,République démocratique allemande,Men,Relais 4X7.5KM,Bronze
1976,Innsbruck,Biathlon,Biathlon, Ivan Biakov,Union des républiques socialistes soviétiques,Men,Relais 4X7.5KM,Or
1976,Innsbruck,Biathlon,Biathlon, Nikolay Kruglov,Union des républiques socialistes soviétiques,Men,Relais 4X7.5KM,Or
1976,Innsbruck,Biathlon,Biathlon, Aleksandr Tikhonov,Union des républiques socialistes soviétiques,Men,Relais 4X7.5KM,Or
1976,Innsbruck,Biathlon,Biathlon, Aleksandr Yelizarov,Union des républiques socialistes soviétiques,Men,Relais 4X7.5KM,Or
1976,Innsbruck,Biathlon,Biathlon, Henrik Flöjt,Finlande,Men,Relais 4X7.5KM,Argent
1976,Innsbruck,Biathlon,Biathlon, Heikki Ikola,Finlande,Men,Relais 4X7.5KM,Argent
1976,Innsbruck,Biathlon,Biathlon, Esko Saira,Finlande,Men,Relais 4X7.5KM,Argent
1976,Innsbruck,Biathlon,Biathlon, Juhani Suutarinen,Finlande,Men,Relais 4X7.5KM,Argent
1976,Innsbruck,Bobsleigh,Bobsleigh, Bodo Bittner,République fédérale d'allemande,Men,Quatre hommes,Bronze
1976,Innsbruck,Bobsleigh,Bobsleigh, Manfred Schumann,République fédérale d'allemande,Men,Quatre hommes,Bronze
1976,Innsbruck,Bobsleigh,Bobsleigh, Peter Utzschneider,République fédérale d'allemande,Men,Quatre hommes,Bronze
1976,Innsbruck,Bobsleigh,Bobsleigh, Wolfgang Zimmerer,République fédérale d'allemande,Men,Quatre hommes,Bronze
